scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,baldo13,Baldo13,baldo13,Baldo13,,1491.864,25,11,14,0.44,2025-03-30,-8.136,5
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,rkane_mage,rkane_mage,rkane_mage,rkane_mage,,1491.862,3,1,2,0.333333,2025-06-07,-8.138,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,elguri,ElGuri,elguri,ElGuri,,1491.857,5,2,3,0.4,2025-02-22,-8.143,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,killah_suv,Killah_SUV,killah_suv,Killah_SUV,,1491.799,1,0,1,0,2025-03-28,-8.201,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,kokoloko3435,KOKOLOKO3435,kokoloko3435,KOKOLOKO3435,,1491.77,1,0,1,0,2025-08-03,-8.23,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,uncreative123,Uncreative123,uncreative123,Uncreative123,,1491.739,1,0,1,0,2025-02-22,-8.261,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,chloe_knight,Chloe_Knight,chloe_knight,Chloe_Knight,,1491.668,12,5,7,0.416667,2025-08-02,-8.332,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,cigarettesaftershrek,cigarettesaftershrek,cigarettesaftershrek,cigarettesaftershrek,,1491.644,1,0,1,0,2025-08-02,-8.356,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,bachipandi21,Bachipandi21,bachipandi21,Bachipandi21,,1491.628,1,0,1,0,2025-01-04,-8.372,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,applepies96,Applepies96,applepies96,Applepies96,,1491.582,5,2,3,0.4,2025-02-02,-8.418,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,rooney56,Rooney56,rooney56,Rooney56,,1491.562,7,3,4,0.428571,2025-01-05,-8.438,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,killerp0p0,Killerp0p0,killerp0p0,Killerp0p0,,1491.56,5,2,3,0.4,2025-08-02,-8.44,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,uninspiredmehjagic,UninspiredMehjagic,uninspiredmehjagic,UninspiredMehjagic,,1491.49,8,3,5,0.375,2025-12-25,-8.51,2
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,ceko,ceko,ceko,ceko,,1491.482,3,1,2,0.333333,2025-08-02,-8.518,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,luizhenriquebimbo,luizhenriquebimbo,luizhenriquebimbo,luizhenriquebimbo,,1491.445,1,0,1,0,2025-11-15,-8.555,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,hodortimebaby,hodortimebaby,hodortimebaby,hodortimebaby,,1491.422,3,1,2,0.333333,2025-08-03,-8.578,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,rhianne,Rhianne,rhianne,Rhianne,,1491.414,1,0,1,0,2025-12-28,-8.586,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,bucklam676,bucklam676,bucklam676,bucklam676,,1491.37,1,0,1,0,2025-11-15,-8.63,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,le-cookie,Le-cookie,le-cookie,Le-cookie,,1491.365,7,3,4,0.428571,2025-06-01,-8.635,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,joaoclaudioms,joaoclaudioms,joaoclaudioms,joaoclaudioms,,1491.352,3,1,2,0.333333,2025-05-16,-8.648,1
player,seasonal,2025,2026-05-02T03:43:10-03:00,29628,29852,2025,2025,shangtsung90,ShangTsung90,shangtsung90,ShangTsung90,,1491.341,1,0,1,0,2025-06-20,-8.659,1
