scope,window.type,window.year,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mogged:::Red Kuldotha,Mogged (Red Kuldotha),mogged,Mogged,Red Kuldotha,1493.477,11,5,6,0.454545,2024-08-02,-6.523,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,kirblinxy:::No Show,Kirblinxy (No Show),kirblinxy,Kirblinxy,No Show,1493.47,1,0,1,0,2024-07-21,-6.53,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,skuup:::Poison Storm,Skuup (Poison Storm),skuup,Skuup,Poison Storm,1493.434,3,1,2,0.333333,2024-06-08,-6.566,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,john1111:::Azorius Familiars,John1111 (Azorius Familiars),john1111,John1111,Azorius Familiars,1493.433,1,0,1,0,2024-10-12,-6.567,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,white_tsar:::Izzet Control,WhiTe_TsaR (Izzet Control),white_tsar,WhiTe_TsaR,Izzet Control,1493.429,7,3,4,0.428571,2024-06-08,-6.571,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,yesicabyalexisf:::White Weenie,yesicabyalexisf (White Weenie),yesicabyalexisf,yesicabyalexisf,White Weenie,1493.424,7,3,4,0.428571,2024-07-21,-6.576,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,burnt_taco77:::Affinity,burnt_taco77 (Affinity),burnt_taco77,burnt_taco77,Affinity,1493.404,3,1,2,0.333333,2024-04-20,-6.596,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,kthanakit26:::Dimir Terror,kthanakit26 (Dimir Terror),kthanakit26,kthanakit26,Dimir Terror,1493.387,5,2,3,0.4,2024-09-07,-6.613,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,bobthedog:::Boros Bully,bobthedog (Boros Bully),bobthedog,bobthedog,Boros Bully,1493.38,3,1,2,0.333333,2024-07-06,-6.62,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,nicknorman:::Jund Broodscale,NickNorman (Jund Broodscale),nicknorman,NickNorman,Jund Broodscale,1493.377,7,3,4,0.428571,2024-08-18,-6.623,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,nictophobia:::Dredge,Nictophobia (Dredge),nictophobia,Nictophobia,Dredge,1493.364,5,2,3,0.4,2024-08-23,-6.636,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,gigachadsigmamale:::Hexproof,GigaChadSigmaMale (Hexproof),gigachadsigmamale,GigaChadSigmaMale,Hexproof,1493.355,11,5,6,0.454545,2024-04-07,-6.645,2
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,shadowz2005:::Jeskai Ephemerate,Shadowz2005 (Jeskai Ephemerate),shadowz2005,Shadowz2005,Jeskai Ephemerate,1493.346,5,2,3,0.4,2024-04-28,-6.654,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_batutinha_:::Dimir Terror,_Batutinha_ (Dimir Terror),_batutinha_,_Batutinha_,Dimir Terror,1493.344,7,3,4,0.428571,2024-06-08,-6.656,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,soseloso:::Gruul Land Destruction,Soseloso (Gruul Land Destruction),soseloso,Soseloso,Gruul Land Destruction,1493.337,3,1,2,0.333333,2024-06-08,-6.663,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,mcwinsauce:::Dimir Terror,McWinSauce (Dimir Terror),mcwinsauce,McWinSauce,Dimir Terror,1493.336,3,1,2,0.333333,2024-07-06,-6.664,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,varanasibaby:::Boros Glitters,varanasibaby (Boros Glitters),varanasibaby,varanasibaby,Boros Glitters,1493.328,7,3,4,0.428571,2024-04-06,-6.672,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,connorm426:::Grixis Affinity,ConnorM426 (Grixis Affinity),connorm426,ConnorM426,Grixis Affinity,1493.322,3,1,2,0.333333,2024-07-06,-6.678,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,sisif094:::Dimir Terror,Sisif094 (Dimir Terror),sisif094,Sisif094,Dimir Terror,1493.308,7,3,4,0.428571,2024-04-06,-6.692,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,suechtler:::Red Kuldotha,Suechtler (Red Kuldotha),suechtler,Suechtler,Red Kuldotha,1493.308,5,2,3,0.4,2024-06-08,-6.692,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,flushpuppytrb:::Cawgates,flushpuppyTRB (Cawgates),flushpuppytrb,flushpuppyTRB,Cawgates,1493.3,7,3,4,0.428571,2024-06-09,-6.7,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,ecobaronen:::Rakdos Madness,ecobaronen (Rakdos Madness),ecobaronen,ecobaronen,Rakdos Madness,1493.297,5,2,3,0.4,2024-07-06,-6.703,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,_j0se_:::Grixis Affinity,_J0SE_ (Grixis Affinity),_j0se_,_J0SE_,Grixis Affinity,1493.281,3,1,2,0.333333,2024-12-06,-6.719,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,itstime:::Gruul Land Destruction,itstime (Gruul Land Destruction),itstime,itstime,Gruul Land Destruction,1493.265,7,3,4,0.428571,2024-05-05,-6.735,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,tarkanmag:::Dimir Control,tarkanmag (Dimir Control),tarkanmag,tarkanmag,Dimir Control,1493.232,7,3,4,0.428571,2024-04-06,-6.768,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,liv_br:::Rakdos Madness,Liv_BR (Rakdos Madness),liv_br,Liv_BR,Rakdos Madness,1493.226,7,3,4,0.428571,2024-05-12,-6.774,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,matiasarg:::Boros Glitters,matiasarg (Boros Glitters),matiasarg,matiasarg,Boros Glitters,1493.212,5,2,3,0.4,2024-04-14,-6.788,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,ecobaronen:::Izzet Control,ecobaronen (Izzet Control),ecobaronen,ecobaronen,Izzet Control,1493.175,1,0,1,0,2024-05-04,-6.825,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,db_fireshoes:::Affinity,DB_fireshoes (Affinity),db_fireshoes,DB_fireshoes,Affinity,1493.161,7,3,4,0.428571,2024-06-09,-6.839,1
player-on-deck,seasonal,2024,2026-05-02T03:43:10-03:00,22157,22200,2024,2024,perret:::Broodscale Combo,perret (Broodscale Combo),perret,perret,Broodscale Combo,1493.138,9,4,5,0.444444,2024-07-06,-6.862,1
