scope,window.type,window.startYear,window.endYear,window.mode,generatedAt,matchCount,selectedMatchCount,seasonKey,seasonYear,playerKey,displayName,basePlayerKey,basePlayerName,deck,rating,matches,wins,losses,winRate,lastActiveDate,eloGain,eventCount
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,iab_magic,IAB_MaGiC,iab_magic,IAB_MaGiC,,1477.06,50,23,27,0.46,2024-10-12,-22.94,8
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,shadowloom,ShadowLoom,shadowloom,ShadowLoom,,1477.028,7,2,5,0.285714,2024-03-31,-22.972,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,cajopo,Cajopo,cajopo,Cajopo,,1477.012,3,0,3,0,2024-09-29,-22.988,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,gudarar,gudarar,gudarar,gudarar,,1476.994,7,2,5,0.285714,2025-08-02,-23.006,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,leshira,Leshira,leshira,Leshira,,1476.991,7,2,5,0.285714,2024-08-11,-23.009,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,iceyfire95,iceyfire95,iceyfire95,iceyfire95,,1476.987,5,1,4,0.2,2024-09-21,-23.013,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,trashboat100,TrashBoat100,trashboat100,TrashBoat100,,1476.978,3,0,3,0,2024-04-20,-23.022,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,long-arch00,Long-Arch00,long-arch00,Long-Arch00,,1476.977,5,1,4,0.2,2024-07-26,-23.023,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,oboli_1,Oboli_1,oboli_1,Oboli_1,,1476.965,3,0,3,0,2025-08-17,-23.035,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,qbturtle15,qbturtle15,qbturtle15,qbturtle15,,1476.947,43,18,25,0.418605,2025-12-28,-23.053,6
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,luquettechq,LuquetteCHQ,luquettechq,LuquetteCHQ,,1476.927,14,5,9,0.357143,2024-10-12,-23.073,2
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,bafusvlll,bafusVlll,bafusvlll,bafusVlll,,1476.906,24,11,13,0.458333,2024-10-18,-23.094,5
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,janisss,Janisss,janisss,Janisss,,1476.906,9,3,6,0.333333,2025-07-13,-23.094,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,grogore,Grogore,grogore,Grogore,,1476.905,5,1,4,0.2,2025-11-09,-23.095,2
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,doomenstein,Doomenstein,doomenstein,Doomenstein,,1476.84,3,0,3,0,2025-01-17,-23.16,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,xdaddy,xDaddy,xdaddy,xDaddy,,1476.839,3,0,3,0,2024-10-12,-23.161,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,ionez,ionez,ionez,ionez,,1476.836,3,0,3,0,2025-07-20,-23.164,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,henry_morehouse,henry_morehouse,henry_morehouse,henry_morehouse,,1476.787,5,1,4,0.2,2025-07-13,-23.213,2
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,marmotte_lambda,Marmotte_Lambda,marmotte_lambda,Marmotte_Lambda,,1476.776,5,1,4,0.2,2024-11-29,-23.224,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,el_navajas,el_navajas,el_navajas,el_navajas,,1476.732,23,9,14,0.391304,2024-11-08,-23.268,4
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,thraben27,Thraben27,thraben27,Thraben27,,1476.731,5,1,4,0.2,2025-08-02,-23.269,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,gxs3v3n,Gxs3v3n,gxs3v3n,Gxs3v3n,,1476.68,3,0,3,0,2025-08-02,-23.32,2
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,morpheus38,morpheus38,morpheus38,morpheus38,,1476.671,5,1,4,0.2,2025-03-09,-23.329,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,tellkou,TellKou,tellkou,TellKou,,1476.655,3,0,3,0,2025-07-13,-23.345,2
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,teichmann,Teichmann,teichmann,Teichmann,,1476.636,3,0,3,0,2025-12-14,-23.364,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,jadencamelot,jadencamelot,jadencamelot,jadencamelot,,1476.598,5,1,4,0.2,2025-07-12,-23.402,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,minhoquinha,Minhoquinha,minhoquinha,Minhoquinha,,1476.594,5,1,4,0.2,2024-10-13,-23.406,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2025,2025,thales,Thales,thales,Thales,,1476.488,5,1,4,0.2,2025-01-10,-23.512,1
player,multi-year,2024,2025,reset,2026-05-02T03:43:10-03:00,51803,52052,2024,2024,pokerswizard,pokerswizard,pokerswizard,pokerswizard,,1476.453,169,87,82,0.514793,2024-12-20,-23.547,28
